Station ID,Station Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Capacity,Operational Status,Last Updated,Data Fetch Timestamp
0c797451939b48c687ebb0ef5bcfbc6a,GRAND CANAL DOCK,53.338863,-6.246102,24,16,40,OPEN,2024-10-16T19:01:52.908244Z,10/16/2024 19:20
0bdd56ebb8844d78b1192a41b8d783b1,PARNELL SQUARE,53.335626,-6.235302,27,13,40,CLOSED,2024-10-16T18:28:52.908244Z,10/16/2024 19:20
ac71052e63ad4b60b429062d326d6ae5,HEUSTON STATION,53.350924,-6.232401,3,32,35,OPEN,2024-10-16T19:13:52.908244Z,10/16/2024 19:20
f046367ac91a4b86b28627c4668a4df9,GRAND CANAL DOCK,53.350754,-6.247976,2,38,40,CLOSED,2024-10-16T19:02:52.908244Z,10/16/2024 19:20
8294be1c64484e40a83b4c012b2c0ad1,ECCLES STREET,53.339347,-6.267995,12,8,20,OPEN,2024-10-16T18:57:52.908244Z,10/16/2024 19:20
0d91e1b7faec418ca2361c1ea3bea2c5,HEUSTON STATION,53.350976,-6.267496,24,1,25,CLOSED,2024-10-16T18:30:52.908244Z,10/16/2024 19:20
07402f4874364e36823488aaea0269b7,HATCH STREET,53.335288,-6.252509,35,0,35,CLOSED,2024-10-16T18:20:52.908244Z,10/16/2024 19:20
a9b98fdbc0c8428683835ff8b927a9c7,KING STREET NORTH,53.346523,-6.266512,16,24,40,CLOSED,2024-10-16T18:39:52.908244Z,10/16/2024 19:20
5795333424f541528aea951be4987160,ECCLES STREET,53.332247,-6.264304,16,19,35,OPEN,2024-10-16T18:53:52.908244Z,10/16/2024 19:20
f5c28668ecb7423fa69e1373c0fa948a,HIGH STREET,53.341211,-6.240496,19,1,20,CLOSED,2024-10-16T18:31:52.908244Z,10/16/2024 19:20
a303f1e9d2c549299e2b13cfbef1f708,PEARSE STREET,53.355138,-6.236194,37,3,40,OPEN,2024-10-16T19:14:52.908244Z,10/16/2024 19:20
7587d2b93dbb45ce8dd7ce23a3e8f20a,TALBOT STREET,53.35599,-6.257042,7,28,35,CLOSED,2024-10-16T19:13:52.908244Z,10/16/2024 19:20
5a4b983a219b47e0bb11d593a495d93b,PEARSE STREET,53.342975,-6.251281,23,7,30,CLOSED,2024-10-16T18:29:52.908244Z,10/16/2024 19:20
246c3e0744fb4be98ddedbe5c60c763c,TALBOT STREET,53.339258,-6.276057,4,21,25,CLOSED,2024-10-16T18:46:52.908244Z,10/16/2024 19:20
670c539469ed42e7a08d725489dc710e,MERRION SQUARE,53.335344,-6.245547,5,20,25,CLOSED,2024-10-16T19:14:52.908244Z,10/16/2024 19:20
2a735f6e93b34146b5033e1d0ee47361,GRATTAN STREET,53.351048,-6.242673,25,5,30,CLOSED,2024-10-16T18:25:52.908244Z,10/16/2024 19:20
7a5f2bbf03e241b48562bcb15db9c7f2,ECCLES STREET,53.331947,-6.251419,25,5,30,OPEN,2024-10-16T18:48:52.908244Z,10/16/2024 19:20
63d566ba410a4e2ebbfdc24dc28b7e2f,KING STREET NORTH,53.334606,-6.276019,7,13,20,OPEN,2024-10-16T18:53:52.908244Z,10/16/2024 19:20
899092a830dd4067824236729e0d08a7,GRAND CANAL DOCK,53.339973,-6.278965,27,3,30,CLOSED,2024-10-16T19:06:52.908244Z,10/16/2024 19:20
ecf8ae50b5674636b3052fc5f423aff7,WILTON TERRACE,53.343958,-6.243692,24,1,25,CLOSED,2024-10-16T19:12:52.908244Z,10/16/2024 19:20
18f2b16c83de4af3a6f08220cc43a103,MOUNTJOY SQUARE,53.358194,-6.236499,18,22,40,CLOSED,2024-10-16T19:13:52.908244Z,10/16/2024 19:20
e76deba325f942848126ee362c95a471,KING STREET NORTH,53.351337,-6.263942,9,31,40,OPEN,2024-10-16T18:43:52.908244Z,10/16/2024 19:20
69ea055902624451b1d6a385942d472a,ST. STEPHEN'S GREEN,53.337443,-6.246757,26,9,35,OPEN,2024-10-16T18:28:52.908244Z,10/16/2024 19:20
20f7c353bc75430b943759ad04c01ab1,HATCH STREET,53.337016,-6.243618,0,35,35,OPEN,2024-10-16T18:20:52.908244Z,10/16/2024 19:20
87359b492277407784f9df5b87b85665,KING STREET NORTH,53.351469,-6.271507,30,10,40,OPEN,2024-10-16T19:01:52.908244Z,10/16/2024 19:20
452e95c325f8444c814b769b88aa4090,PEARSE STREET,53.348333,-6.261596,20,20,40,OPEN,2024-10-16T18:33:52.908244Z,10/16/2024 19:20
680c358eac26454daad5d4da2aaebd10,KING STREET NORTH,53.357482,-6.264434,30,10,40,CLOSED,2024-10-16T18:51:52.908244Z,10/16/2024 19:20
50c045ce278b40a28fb06cbe6b6d2526,PARNELL SQUARE,53.347644,-6.234777,13,27,40,OPEN,2024-10-16T18:39:52.908244Z,10/16/2024 19:20
f0a3c1d8552c4b51a12d3235ae3666fe,MOUNTJOY SQUARE,53.356999,-6.245399,22,3,25,CLOSED,2024-10-16T19:00:52.908244Z,10/16/2024 19:20
922eb9f15242446fa65f90ca19493a5a,HIGH STREET,53.346867,-6.257983,6,19,25,OPEN,2024-10-16T18:32:52.908244Z,10/16/2024 19:20
88c7a74bb5d94ec1ab1126dbe143605f,TALBOT STREET,53.347924,-6.25978,13,17,30,CLOSED,2024-10-16T18:47:52.908244Z,10/16/2024 19:20
64363373846c4558a0a920f53c58e95b,ECCLES STREET,53.349412,-6.263924,13,12,25,CLOSED,2024-10-16T18:59:52.908244Z,10/16/2024 19:20
ec1f96dd15394fd0809cfdbdfc99efcc,HEUSTON STATION,53.347938,-6.242189,18,22,40,CLOSED,2024-10-16T18:56:52.908244Z,10/16/2024 19:20
877f1a48198849db8a3eafd40cd347eb,TALBOT STREET,53.352515,-6.270492,16,24,40,OPEN,2024-10-16T18:29:52.908244Z,10/16/2024 19:20
c9fbba665fe1487e970beebd65e39c51,MOUNTJOY SQUARE,53.342834,-6.264948,12,23,35,OPEN,2024-10-16T18:53:52.908244Z,10/16/2024 19:20
b9bdeb2aeb504bb9811436c2ba50ebd4,HEUSTON STATION,53.331205,-6.230507,10,25,35,CLOSED,2024-10-16T18:39:52.908244Z,10/16/2024 19:20
ff0b893ea973471baff1ed8680105fc7,ECCLES STREET,53.356788,-6.27203,17,3,20,OPEN,2024-10-16T18:54:52.908244Z,10/16/2024 19:20
632ea46c89394ae4ba1ba035a648b741,GRAND CANAL DOCK,53.357111,-6.269313,13,12,25,CLOSED,2024-10-16T18:30:52.908244Z,10/16/2024 19:20
b44dc7691ec447bbb05081672b664cf4,ST. STEPHEN'S GREEN,53.341632,-6.24475,4,36,40,CLOSED,2024-10-16T19:04:52.908244Z,10/16/2024 19:20
9e04949fbbbc49a9b506f9b2b6c9a0ab,HATCH STREET,53.358654,-6.277691,10,20,30,CLOSED,2024-10-16T19:12:52.908244Z,10/16/2024 19:20
5395470494754b99b8b4719a750123ec,HEUSTON STATION,53.349771,-6.251995,12,28,40,OPEN,2024-10-16T18:43:52.908244Z,10/16/2024 19:20
56980eadc77f45b399b097548ff5a5f0,GRAND CANAL DOCK,53.344207,-6.231589,1,19,20,CLOSED,2024-10-16T19:15:52.908244Z,10/16/2024 19:20
14196e5deb824f0193f6276541d37f38,SMITHFIELD,53.334366,-6.25113,0,20,20,CLOSED,2024-10-16T19:16:52.908244Z,10/16/2024 19:20
d4ccd41de3bc4b48bcf7e11b86ac66ff,MOUNTJOY SQUARE,53.349862,-6.278809,6,19,25,CLOSED,2024-10-16T19:05:52.908244Z,10/16/2024 19:20
6579693bad224059af906fe10bb0298c,GRAND CANAL DOCK,53.348323,-6.239591,36,4,40,CLOSED,2024-10-16T19:14:52.908244Z,10/16/2024 19:20
4126f738fb944301b3373141b4bdc591,MERRION SQUARE,53.335441,-6.25435,12,18,30,OPEN,2024-10-16T18:52:52.908244Z,10/16/2024 19:20
82948400cef64e3f96e155982fa0e542,PEARSE STREET,53.341677,-6.251522,14,6,20,CLOSED,2024-10-16T19:10:52.908244Z,10/16/2024 19:20
073f6c910dc74181ab7ef30cb2a1fe8f,PEARSE STREET,53.351266,-6.274254,15,5,20,OPEN,2024-10-16T18:28:52.909243Z,10/16/2024 19:20
480e37b928804f9c9fa75c63dea271f0,ST. STEPHEN'S GREEN,53.356436,-6.272348,20,10,30,OPEN,2024-10-16T18:35:52.909243Z,10/16/2024 19:20
512772df7a6c4706a656746f15b86cd9,MOUNTJOY SQUARE,53.349522,-6.245852,0,20,20,OPEN,2024-10-16T19:13:52.909243Z,10/16/2024 19:20
3757b06f8cb442188469de435a4bd5aa,WILTON TERRACE,53.347998,-6.26322,15,20,35,OPEN,2024-10-16T19:00:52.909243Z,10/16/2024 19:20
dd3fd9b7da5d490aa9b63296aab2faee,GRATTAN STREET,53.353156,-6.259966,20,5,25,OPEN,2024-10-16T18:58:52.909243Z,10/16/2024 19:20
3faf7444a15043d7ab4b1aabd43f98a6,PARNELL SQUARE,53.34848,-6.255902,11,29,40,CLOSED,2024-10-16T19:13:52.909243Z,10/16/2024 19:20
f0949dae894d4a59828d55153a61a8c8,MERRION SQUARE,53.349115,-6.267092,14,6,20,OPEN,2024-10-16T18:27:52.909243Z,10/16/2024 19:20
6b360c2330884f179fe9f578fee27596,MOUNTJOY SQUARE,53.359853,-6.232631,23,2,25,OPEN,2024-10-16T18:54:52.909243Z,10/16/2024 19:20
8c1427e5f3ac4878ba20eb4be9fc229b,PEARSE STREET,53.334686,-6.262038,0,30,30,CLOSED,2024-10-16T18:59:52.909243Z,10/16/2024 19:20
115835d3df934013b9b68e46ffe7bbaa,MERRION SQUARE,53.359503,-6.248893,11,19,30,CLOSED,2024-10-16T18:20:52.909243Z,10/16/2024 19:20
ae920d7bb42c4e17b471686a89f247cb,PARNELL SQUARE,53.343195,-6.25504,27,3,30,OPEN,2024-10-16T18:34:52.909243Z,10/16/2024 19:20
4cf3e0fb4e7143c68a2bbf2ffe31c5ac,ST. STEPHEN'S GREEN,53.336446,-6.256402,24,6,30,OPEN,2024-10-16T18:39:52.909243Z,10/16/2024 19:20
a2c838ed4ae64beab7b90329b135da10,KING STREET NORTH,53.349619,-6.26389,7,13,20,OPEN,2024-10-16T19:19:52.909243Z,10/16/2024 19:20
b32bff95f12d48e6bcf6211aa4be323f,HEUSTON STATION,53.359245,-6.27408,35,5,40,CLOSED,2024-10-16T18:53:52.909243Z,10/16/2024 19:20
b96fb8e030294500ab2f8c05bebe6c81,ECCLES STREET,53.347957,-6.24808,21,14,35,OPEN,2024-10-16T19:09:52.909243Z,10/16/2024 19:20
f07a1323b5b24952ba0cc6da32f83313,HIGH STREET,53.341052,-6.267016,8,17,25,OPEN,2024-10-16T18:23:52.909243Z,10/16/2024 19:20
dcdccee8f54d4164b248f64557fb41a3,PEARSE STREET,53.348583,-6.267419,24,6,30,OPEN,2024-10-16T18:20:52.909243Z,10/16/2024 19:20
849325b1caa84341b90af4a477d698b0,SMITHFIELD,53.336619,-6.279097,19,11,30,CLOSED,2024-10-16T18:54:52.909243Z,10/16/2024 19:20
41dfe8c3adaf4bbaaffc71726e875f3f,HATCH STREET,53.35306,-6.252697,6,34,40,CLOSED,2024-10-16T19:03:52.909243Z,10/16/2024 19:20
4018479179ab4e7a827c1459b3f1ff09,TALBOT STREET,53.348379,-6.27724,39,1,40,CLOSED,2024-10-16T19:11:52.909243Z,10/16/2024 19:20
0ae62983476c4ca49d93f046f9841d80,PARNELL SQUARE,53.336734,-6.238606,9,16,25,CLOSED,2024-10-16T18:58:52.909243Z,10/16/2024 19:20
7a51d601684a46a18e01678980840d8e,HIGH STREET,53.334751,-6.241071,23,2,25,CLOSED,2024-10-16T18:51:52.909243Z,10/16/2024 19:20
c251e44ec6c742b4857a8fefe21f7bf8,MOUNTJOY SQUARE,53.348723,-6.253963,25,10,35,CLOSED,2024-10-16T19:07:52.909243Z,10/16/2024 19:20
64a56ac7ff4146aab10ddb722f1a3198,MOUNTJOY SQUARE,53.336896,-6.270739,29,11,40,OPEN,2024-10-16T18:46:52.909243Z,10/16/2024 19:20
4710f190de3c436eaf731eb8bbcf4ae2,GRATTAN STREET,53.344789,-6.259251,0,20,20,CLOSED,2024-10-16T18:37:52.909243Z,10/16/2024 19:20
99a7160ef3fe4766a9c96f5eac5b6614,ST. STEPHEN'S GREEN,53.345491,-6.278537,5,25,30,OPEN,2024-10-16T18:48:52.909243Z,10/16/2024 19:20
ee9dee671cb44cf6a9dd1d6517b82f71,ST. STEPHEN'S GREEN,53.350436,-6.235918,15,15,30,OPEN,2024-10-16T19:11:52.909243Z,10/16/2024 19:20
10b4aa32a95a4e9db731fbec6ed89d5f,HATCH STREET,53.330532,-6.277737,18,17,35,CLOSED,2024-10-16T18:30:52.909243Z,10/16/2024 19:20
29c97ea4543147fd8ce8f671060e0a30,PARNELL SQUARE,53.356486,-6.244002,7,18,25,OPEN,2024-10-16T18:41:52.909243Z,10/16/2024 19:20
4c0abca069134fa3a4c6ddf06873a515,ST. STEPHEN'S GREEN,53.333041,-6.25539,0,40,40,OPEN,2024-10-16T19:03:52.909243Z,10/16/2024 19:20
9d00bc186b334e799d20f963c1b283b5,MERRION SQUARE,53.353749,-6.256447,23,2,25,CLOSED,2024-10-16T18:46:52.909243Z,10/16/2024 19:20
5fe37b828bc444a192bb0cc6d51561d5,KING STREET NORTH,53.339875,-6.26313,3,32,35,OPEN,2024-10-16T18:23:52.909243Z,10/16/2024 19:20
8ef9f524ab024e26a4673995f1f1c52b,ST. STEPHEN'S GREEN,53.33883,-6.254916,30,10,40,OPEN,2024-10-16T18:40:52.909243Z,10/16/2024 19:20
c81fc0225ece4852b298bc566b7bb351,ST. STEPHEN'S GREEN,53.346843,-6.26116,3,22,25,OPEN,2024-10-16T19:10:52.909243Z,10/16/2024 19:20
749558c8540f443c9e05da7d11ff064c,GRATTAN STREET,53.341389,-6.264263,28,2,30,OPEN,2024-10-16T18:53:52.909243Z,10/16/2024 19:20
c09490dfbcae4487afd6fde1d3973e06,MOUNTJOY SQUARE,53.356524,-6.257174,0,20,20,CLOSED,2024-10-16T18:35:52.909243Z,10/16/2024 19:20
b91135f34ebf41c6a3d564a57f91473c,WILTON TERRACE,53.347951,-6.235511,17,8,25,OPEN,2024-10-16T18:52:52.909243Z,10/16/2024 19:20
9db6c87940514d3da7de41aa694c9b2e,HATCH STREET,53.342042,-6.242653,11,9,20,OPEN,2024-10-16T18:21:52.909243Z,10/16/2024 19:20
98b51a89157a4bbdae4d9c812bc9769f,TALBOT STREET,53.334255,-6.239396,4,36,40,CLOSED,2024-10-16T19:16:52.909243Z,10/16/2024 19:20
61d093bee6464c7c902db27ff335bdec,KING STREET NORTH,53.356228,-6.25149,12,23,35,OPEN,2024-10-16T18:35:52.909243Z,10/16/2024 19:20
4fbdd8d03cbe4e0c9a7a429cf31adcc9,WILTON TERRACE,53.345277,-6.251587,29,1,30,CLOSED,2024-10-16T19:05:52.909243Z,10/16/2024 19:20
9007e63a40154071ab01652ad24ce33b,TALBOT STREET,53.357797,-6.272616,24,6,30,OPEN,2024-10-16T18:20:52.909243Z,10/16/2024 19:20
eb44e8fc918444298f1d895b4cbeafd1,TALBOT STREET,53.335238,-6.24286,23,7,30,OPEN,2024-10-16T18:41:52.909243Z,10/16/2024 19:20
91acb0fca2a542a5bd82aca3a10e6f0b,HEUSTON STATION,53.345577,-6.276111,32,8,40,CLOSED,2024-10-16T18:24:52.909243Z,10/16/2024 19:20
0e7d6c19f30144849753efb9227488bd,HEUSTON STATION,53.337608,-6.249819,14,21,35,OPEN,2024-10-16T19:15:52.909243Z,10/16/2024 19:20
59ce0e5830b243d9bb791b8262bc7789,MOUNTJOY SQUARE,53.332229,-6.235077,22,8,30,CLOSED,2024-10-16T18:38:52.909243Z,10/16/2024 19:20
feb5575a3b2c4443856e27a4cca90f06,PEARSE STREET,53.358336,-6.259017,10,25,35,OPEN,2024-10-16T18:58:52.909243Z,10/16/2024 19:20
fd6825774c57486db81950a48480de24,KING STREET NORTH,53.359599,-6.232637,25,5,30,CLOSED,2024-10-16T19:10:52.909243Z,10/16/2024 19:20
a3e5d25568b541f897e5b9db60ee7228,MERRION SQUARE,53.356589,-6.239659,2,28,30,OPEN,2024-10-16T18:52:52.909243Z,10/16/2024 19:20
e5d3d5a0268947609cc0c9a3d7ffc5e4,HATCH STREET,53.348294,-6.234463,38,2,40,CLOSED,2024-10-16T18:56:52.909243Z,10/16/2024 19:20
f6dcf74cb6c7463a8f174552e919bb80,PARNELL SQUARE,53.35533,-6.254771,32,8,40,CLOSED,2024-10-16T18:52:52.909243Z,10/16/2024 19:20
10e1d22b801748ffa26eb2f30227e0fe,TALBOT STREET,53.336241,-6.237259,14,6,20,OPEN,2024-10-16T19:18:52.909243Z,10/16/2024 19:20
96a78046c3914da1ae84d02734685088,MERRION SQUARE,53.33702,-6.233507,10,15,25,OPEN,2024-10-16T18:23:52.909243Z,10/16/2024 19:20
2a6bd137ceba4c68999f09238823cb47,HEUSTON STATION,53.332269,-6.262368,6,14,20,CLOSED,2024-10-16T18:57:52.909243Z,10/16/2024 19:20
188a23fdc49f41f09a43bbb5bc6341ab,GRATTAN STREET,53.34687,-6.232794,10,25,35,OPEN,2024-10-16T18:23:52.909243Z,10/16/2024 19:20
80a377dc4f6d42829b8fd949ce9f3822,HIGH STREET,53.334648,-6.239561,21,4,25,OPEN,2024-10-16T19:05:52.909243Z,10/16/2024 19:20
2bbd74e17763494588c08fa1f5942a15,MERRION SQUARE,53.342411,-6.248722,27,3,30,CLOSED,2024-10-16T19:04:52.909243Z,10/16/2024 19:20
6ca56b25910f47b095ef577bec2a5d34,MERRION SQUARE,53.340589,-6.240347,6,14,20,OPEN,2024-10-16T18:45:52.909243Z,10/16/2024 19:20
c919a51a17c145e39bd798ceaa8a5cce,KING STREET NORTH,53.352946,-6.241673,25,15,40,OPEN,2024-10-16T18:36:52.909243Z,10/16/2024 19:20
d8206b4cca244c8f8ea563f36308b27d,SMITHFIELD,53.35471,-6.261293,13,7,20,OPEN,2024-10-16T19:01:52.909243Z,10/16/2024 19:20
e13df2109ecb4dd59fd7b75db26d8105,ECCLES STREET,53.357416,-6.275152,4,21,25,OPEN,2024-10-16T18:29:52.909243Z,10/16/2024 19:20
adbd9af8190042f3a88b17a8b8d2187e,GRATTAN STREET,53.353833,-6.255386,24,1,25,OPEN,2024-10-16T18:49:52.909243Z,10/16/2024 19:20
5541116e4d514ddb87894c9823e07cf3,TALBOT STREET,53.351373,-6.271944,28,2,30,CLOSED,2024-10-16T18:52:52.909243Z,10/16/2024 19:20
35e6ad221f78423f8429c65a3bc340d6,KING STREET NORTH,53.358659,-6.245198,11,14,25,CLOSED,2024-10-16T18:32:52.909243Z,10/16/2024 19:20
a2d76196257c4e2ea4c233438c1db5d4,TALBOT STREET,53.354874,-6.259159,12,8,20,OPEN,2024-10-16T19:16:52.909243Z,10/16/2024 19:20
8c09cb31b2b44d6da54b64f894f8230f,MERRION SQUARE,53.347193,-6.273519,8,12,20,OPEN,2024-10-16T19:11:52.909243Z,10/16/2024 19:20
d994a48b6b8b43be8807ce30af871a07,HATCH STREET,53.337637,-6.251723,16,19,35,CLOSED,2024-10-16T18:50:52.909243Z,10/16/2024 19:20
948e1e333a6c4415939859769861b8eb,HEUSTON STATION,53.346346,-6.247474,7,13,20,OPEN,2024-10-16T18:25:52.909243Z,10/16/2024 19:20
82f335a6daea4e10b80bb3875f32993e,TALBOT STREET,53.356894,-6.246659,9,11,20,CLOSED,2024-10-16T18:20:52.909243Z,10/16/2024 19:20
541372fef88745958866c7fb29bae43d,WILTON TERRACE,53.347113,-6.242212,1,29,30,CLOSED,2024-10-16T18:40:52.909243Z,10/16/2024 19:20
0bea9c3ae62d457392500e6cb050cb7e,MERRION SQUARE,53.345639,-6.230929,17,18,35,CLOSED,2024-10-16T18:50:52.909243Z,10/16/2024 19:20
49f860482e1b467ea46a410ed857f83e,SMITHFIELD,53.353872,-6.235104,13,7,20,OPEN,2024-10-16T18:58:52.909243Z,10/16/2024 19:20
6beb29115936433cbd909dee7afd350b,GRAND CANAL DOCK,53.333507,-6.238373,32,3,35,OPEN,2024-10-16T18:24:52.909243Z,10/16/2024 19:20
977a993023934e08b847ebcb6425c916,KING STREET NORTH,53.338975,-6.267805,3,37,40,CLOSED,2024-10-16T19:03:52.909243Z,10/16/2024 19:20
23ee188b2e0b43d18cd30adfb81c9833,GRAND CANAL DOCK,53.334191,-6.23315,24,1,25,CLOSED,2024-10-16T19:07:52.909243Z,10/16/2024 19:20
c5c0b33971484fb8abcd2a684cdea961,WILTON TERRACE,53.332912,-6.25876,28,2,30,OPEN,2024-10-16T18:36:52.909243Z,10/16/2024 19:20
6f4e3d5795a846a3b0ee6b80284e30dc,WILTON TERRACE,53.345827,-6.258619,12,18,30,OPEN,2024-10-16T18:58:52.909243Z,10/16/2024 19:20
f39f222329d646f4a469b9479d4789e8,PARNELL SQUARE,53.336833,-6.243373,1,39,40,OPEN,2024-10-16T19:10:52.909243Z,10/16/2024 19:20
6303dc680d0d42f79133f48353dc631f,ST. STEPHEN'S GREEN,53.332111,-6.271055,3,37,40,CLOSED,2024-10-16T19:00:52.909243Z,10/16/2024 19:20
abd41b5dc5e84c0b908f18feddb59cf6,SMITHFIELD,53.351189,-6.269484,2,38,40,OPEN,2024-10-16T18:25:52.909243Z,10/16/2024 19:20
a0dba99762fd4551bf35f19a943654cd,HATCH STREET,53.353977,-6.252993,19,6,25,CLOSED,2024-10-16T18:57:52.909243Z,10/16/2024 19:20
13f6a8358184499dbcbaaf4de6fb5bc6,ECCLES STREET,53.346532,-6.277683,7,13,20,CLOSED,2024-10-16T18:41:52.910243Z,10/16/2024 19:20
6fcb85d40da24023a1325b0baea3ccf1,SMITHFIELD,53.332666,-6.232906,22,13,35,CLOSED,2024-10-16T18:22:52.910243Z,10/16/2024 19:20
2279571c226c414a8d1626ac4f1dd8e0,ECCLES STREET,53.35839,-6.278689,25,0,25,OPEN,2024-10-16T18:22:52.910243Z,10/16/2024 19:20
b1be24332dd245bf8022053eef05415f,MOUNTJOY SQUARE,53.333344,-6.260891,1,39,40,OPEN,2024-10-16T18:48:52.910243Z,10/16/2024 19:20
6f4873299bfa44d387541281795d1c9a,HIGH STREET,53.343334,-6.270662,19,21,40,CLOSED,2024-10-16T18:31:52.910243Z,10/16/2024 19:20
658996851a844cd89102f9c08cd0eca0,MOUNTJOY SQUARE,53.352134,-6.268983,17,3,20,CLOSED,2024-10-16T19:15:52.910243Z,10/16/2024 19:20
3302c7b386d6408781bb157ae2a3303a,TALBOT STREET,53.356613,-6.26412,29,11,40,CLOSED,2024-10-16T18:33:52.910243Z,10/16/2024 19:20
c252ee709ac8473cbd8cbbf857bed674,SMITHFIELD,53.346957,-6.263852,12,13,25,CLOSED,2024-10-16T18:43:52.910243Z,10/16/2024 19:20
e912b6003005423f8e63f4a77521c585,WILTON TERRACE,53.358188,-6.262151,13,27,40,CLOSED,2024-10-16T18:26:52.910243Z,10/16/2024 19:20
ad1e6ab1b99442b1b23caa9d4956c1c8,HATCH STREET,53.358789,-6.268907,19,11,30,OPEN,2024-10-16T18:48:52.910243Z,10/16/2024 19:20
f216f67146bb4a89ab2e13a90029b6a6,HEUSTON STATION,53.335167,-6.242856,17,13,30,CLOSED,2024-10-16T19:16:52.910243Z,10/16/2024 19:20
712ea92f1e184cec9a7f04e45a581026,PEARSE STREET,53.352112,-6.262666,15,25,40,CLOSED,2024-10-16T18:49:52.910243Z,10/16/2024 19:20
baee1898ef1e49ae91c30285ab613f79,HIGH STREET,53.331886,-6.268668,0,30,30,OPEN,2024-10-16T18:53:52.910243Z,10/16/2024 19:20
863466b718744efcafdaa0095e42b37b,MERRION SQUARE,53.332583,-6.253162,2,18,20,CLOSED,2024-10-16T19:17:52.910243Z,10/16/2024 19:20
a26b0a1041334f15b2826325397ce415,GRAND CANAL DOCK,53.337918,-6.236585,3,27,30,OPEN,2024-10-16T18:36:52.910243Z,10/16/2024 19:20
7ef7577d67664dfeb798b2e17c3a19b8,HEUSTON STATION,53.343201,-6.250589,11,19,30,CLOSED,2024-10-16T18:58:52.910243Z,10/16/2024 19:20
b1a956bb38194a5f9b5a2f2f1c665a2d,TALBOT STREET,53.33995,-6.279286,23,2,25,OPEN,2024-10-16T19:01:52.910243Z,10/16/2024 19:20
ee55dad2b76d4125bfc257e72ce068da,PEARSE STREET,53.335716,-6.270835,29,1,30,CLOSED,2024-10-16T18:44:52.910243Z,10/16/2024 19:20
88a33d182d8c4ca6973217f6e4566a8e,TALBOT STREET,53.330622,-6.276803,38,2,40,CLOSED,2024-10-16T19:14:52.910243Z,10/16/2024 19:20
82c2d40ad1694c4c8beb2b1b9dcb82e1,ST. STEPHEN'S GREEN,53.342945,-6.248398,12,23,35,CLOSED,2024-10-16T18:32:52.910243Z,10/16/2024 19:20
3df37997c66848ffaa2b5ee8e1444cf3,KING STREET NORTH,53.330031,-6.244428,0,20,20,OPEN,2024-10-16T18:39:52.910243Z,10/16/2024 19:20
b7de4fc24a594225ac866939c76e14a4,ST. STEPHEN'S GREEN,53.343606,-6.271757,7,28,35,CLOSED,2024-10-16T18:33:52.910243Z,10/16/2024 19:20
dd2c15acebb94ebe943478f013c622ad,MOUNTJOY SQUARE,53.342871,-6.257755,10,15,25,CLOSED,2024-10-16T18:37:52.910243Z,10/16/2024 19:20
9b209c12ecd943baa6f5dfb66c9d9a10,HEUSTON STATION,53.331677,-6.273663,17,13,30,OPEN,2024-10-16T18:45:52.910243Z,10/16/2024 19:20
247a515587b5438fac5ccb81d870e105,PARNELL SQUARE,53.354555,-6.251744,1,29,30,CLOSED,2024-10-16T18:21:52.910243Z,10/16/2024 19:20
9802ab0732d448e282d257c5b7db0639,PEARSE STREET,53.34005,-6.262281,22,8,30,CLOSED,2024-10-16T18:20:52.910243Z,10/16/2024 19:20
93c06d33554145c284635c5583b8d88d,HEUSTON STATION,53.33054,-6.264242,12,18,30,OPEN,2024-10-16T18:37:52.910243Z,10/16/2024 19:20
2d31f7cc3c01489496ad379f74d706bb,TALBOT STREET,53.3402,-6.25132,20,5,25,CLOSED,2024-10-16T18:31:52.910243Z,10/16/2024 19:20
c9de68f40ebe4341a53a5791c0f3a5cf,PEARSE STREET,53.350306,-6.256137,24,6,30,CLOSED,2024-10-16T18:38:52.910243Z,10/16/2024 19:20
e6a5dee02d3b4767836de747ee77ca8c,GRATTAN STREET,53.340616,-6.254815,22,8,30,OPEN,2024-10-16T18:59:52.910243Z,10/16/2024 19:20
46b93060c6ca431cb2b6e285a0cd93d0,GRAND CANAL DOCK,53.352835,-6.276268,6,29,35,CLOSED,2024-10-16T18:51:52.910243Z,10/16/2024 19:20
e530dd5e5c46429981cc5511abe3b019,HIGH STREET,53.339914,-6.238087,16,14,30,CLOSED,2024-10-16T19:08:52.910243Z,10/16/2024 19:20
04d8d007210d4f88859e6af72bd31923,ST. STEPHEN'S GREEN,53.357541,-6.233304,5,25,30,CLOSED,2024-10-16T18:29:52.910243Z,10/16/2024 19:20
2d3be7ebba74402db4f4d208d949f355,TALBOT STREET,53.345389,-6.250625,2,33,35,CLOSED,2024-10-16T18:34:52.910243Z,10/16/2024 19:20
e280cc5a20e14f958266a148fb7c14e6,HATCH STREET,53.349217,-6.247673,35,5,40,OPEN,2024-10-16T18:41:52.910243Z,10/16/2024 19:20
4540110c36924884836c317d23d4d2fa,ECCLES STREET,53.336921,-6.269249,13,7,20,OPEN,2024-10-16T18:23:52.910243Z,10/16/2024 19:20
57d2d17672924a0ca43c6437d68a3554,HATCH STREET,53.345124,-6.266167,20,15,35,CLOSED,2024-10-16T19:06:52.910243Z,10/16/2024 19:20
5c82a04002ad45fca461bc46591413b5,HEUSTON STATION,53.347824,-6.236816,1,29,30,OPEN,2024-10-16T18:29:52.910243Z,10/16/2024 19:20
